id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
VG3W6D4MA49/15_2720,"純素膳食","Number of Calories: 1500, Meals: Lunch & Dinner, Duration: 3 weeks, Number of days a week: 6 days",http://localhost/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,http://localhost/zh-hant/meal-plans/%e7%b4%94%e7%b4%a0%e8%86%b3%e9%a3%9f/?attribute_pa_calories=1500&attribute_pa_meals=lunch-dinner&attribute_pa_duration=3-weeks&attribute_pa_days=6-days,"Diet","Eatology",6624HKD,in stock,wc_post_id_2685,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,6624HKD,new,staging,,,,,,,"calories:1200/1500/1800:1500,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Lunch &amp; Dinner,duration:1-week/2 星期/3 星期:3 weeks,days:5-days/6天:6 days"
VG3W6D3MA47/15_2721,"純素膳食","Number of Calories: 1500, Meals: Full Day, Duration: 3 weeks, Number of days a week: 6 days",http://localhost/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,http://localhost/zh-hant/meal-plans/%e7%b4%94%e7%b4%a0%e8%86%b3%e9%a3%9f/?attribute_pa_calories=1500&attribute_pa_meals=full-day&attribute_pa_duration=3-weeks&attribute_pa_days=6-days,"Diet","Eatology",7164HKD,in stock,wc_post_id_2685,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,7164HKD,new,staging,,,,,,,"calories:1200/1500/1800:1500,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Full Day,duration:1-week/2 星期/3 星期:3 weeks,days:5-days/6天:6 days"
VG3W6D2MA46/12_537,"Vegan","Number of Calories: 1200, Meals: Breakfast & Lunch, Duration: 3 weeks, Number of days a week: 6 days",http://localhost/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,http://localhost/meal-plans/vegan/?attribute_pa_calories=1200&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=3-weeks&attribute_pa_days=6-days,"Diet","Eatology",5454HKD,in stock,wc_post_id_521,,"http://localhost/wp-content/uploads/2020/05/eatology_vegan_002-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5454HKD,new,published,,,,,,,"calories:1200/1500/1800:1200,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Breakfast &amp; Lunch,duration:1 week/2 weeks/3 weeks:3 weeks,days:5 days/6 days:6 days"
VG3W6D4MA49/12_538,"Vegan","Number of Calories: 1200, Meals: Lunch & Dinner, Duration: 3 weeks, Number of days a week: 6 days",http://localhost/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,http://localhost/meal-plans/vegan/?attribute_pa_calories=1200&attribute_pa_meals=lunch-dinner&attribute_pa_duration=3-weeks&attribute_pa_days=6-days,"Diet","Eatology",5814HKD,in stock,wc_post_id_521,,"http://localhost/wp-content/uploads/2020/05/eatology_vegan_002-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5814HKD,new,published,,,,,,,"calories:1200/1500/1800:1200,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Lunch &amp; Dinner,duration:1 week/2 weeks/3 weeks:3 weeks,days:5 days/6 days:6 days"
VG3W6D3MA47/12_539,"Vegan","Number of Calories: 1200, Meals: Full Day, Duration: 3 weeks, Number of days a week: 6 days",http://localhost/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,http://localhost/meal-plans/vegan/?attribute_pa_calories=1200&attribute_pa_meals=full-day&attribute_pa_duration=3-weeks&attribute_pa_days=6-days,"Diet","Eatology",6624HKD,in stock,wc_post_id_521,,"http://localhost/wp-content/uploads/2020/05/eatology_vegan_002-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,6624HKD,new,published,,,,,,,"calories:1200/1500/1800:1200,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Full Day,duration:1 week/2 weeks/3 weeks:3 weeks,days:5 days/6 days:6 days"
VG1W5D2MA56/15_540,"Vegan","Number of Calories: 1500, Meals: Breakfast & Lunch, Duration: 1 week, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,http://localhost/meal-plans/vegan/?attribute_pa_calories=1500&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=1-week&attribute_pa_days=5-days,"Diet","Eatology",1690HKD,in stock,wc_post_id_521,,"http://localhost/wp-content/uploads/2020/05/eatology_vegan_002-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1690HKD,new,published,,,,,,,"calories:1200/1500/1800:1500,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Breakfast &amp; Lunch,duration:1 week/2 weeks/3 weeks:1 week,days:5 days/6 days:5 days"
VG1W5D4MA60/15_541,"Vegan","Number of Calories: 1500, Meals: Lunch & Dinner, Duration: 1 week, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,http://localhost/meal-plans/vegan/?attribute_pa_calories=1500&attribute_pa_meals=lunch-dinner&attribute_pa_duration=1-week&attribute_pa_days=5-days,"Diet","Eatology",1840HKD,in stock,wc_post_id_521,,"http://localhost/wp-content/uploads/2020/05/eatology_vegan_002-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1840HKD,new,published,,,,,,,"calories:1200/1500/1800:1500,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Lunch &amp; Dinner,duration:1 week/2 weeks/3 weeks:1 week,days:5 days/6 days:5 days"
VG1W5D3MA57/15_542,"Vegan","Number of Calories: 1500, Meals: Full Day, Duration: 1 week, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,http://localhost/meal-plans/vegan/?attribute_pa_calories=1500&attribute_pa_meals=full-day&attribute_pa_duration=1-week&attribute_pa_days=5-days,"Diet","Eatology",2040HKD,in stock,wc_post_id_521,,"http://localhost/wp-content/uploads/2020/05/eatology_vegan_002-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2040HKD,new,published,,,,,,,"calories:1200/1500/1800:1500,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Full Day,duration:1 week/2 weeks/3 weeks:1 week,days:5 days/6 days:5 days"
VG2W5D2MA40/15_543,"Vegan","Number of Calories: 1500, Meals: Breakfast & Lunch, Duration: 2 weeks, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,http://localhost/meal-plans/vegan/?attribute_pa_calories=1500&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=2-weeks&attribute_pa_days=5-days,"Diet","Eatology",3380HKD,in stock,wc_post_id_521,,"http://localhost/wp-content/uploads/2020/05/eatology_vegan_002-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3380HKD,new,published,,,,,,,"calories:1200/1500/1800:1500,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Breakfast &amp; Lunch,duration:1 week/2 weeks/3 weeks:2 weeks,days:5 days/6 days:5 days"
VG2W5D4MA44/15_544,"Vegan","Number of Calories: 1500, Meals: Lunch & Dinner, Duration: 2 weeks, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,http://localhost/meal-plans/vegan/?attribute_pa_calories=1500&attribute_pa_meals=lunch-dinner&attribute_pa_duration=2-weeks&attribute_pa_days=5-days,"Diet","Eatology",3680HKD,in stock,wc_post_id_521,,"http://localhost/wp-content/uploads/2020/05/eatology_vegan_002-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3680HKD,new,published,,,,,,,"calories:1200/1500/1800:1500,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Lunch &amp; Dinner,duration:1 week/2 weeks/3 weeks:2 weeks,days:5 days/6 days:5 days"
VG2W5D3MA41/15_545,"Vegan","Number of Calories: 1500, Meals: Full Day, Duration: 2 weeks, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,http://localhost/meal-plans/vegan/?attribute_pa_calories=1500&attribute_pa_meals=full-day&attribute_pa_duration=2-weeks&attribute_pa_days=5-days,"Diet","Eatology",3980HKD,in stock,wc_post_id_521,,"http://localhost/wp-content/uploads/2020/05/eatology_vegan_002-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3980HKD,new,published,,,,,,,"calories:1200/1500/1800:1500,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Full Day,duration:1 week/2 weeks/3 weeks:2 weeks,days:5 days/6 days:5 days"
VG3W5D2MA44/15_546,"Vegan","Number of Calories: 1500, Meals: Breakfast & Lunch, Duration: 3 weeks, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,http://localhost/meal-plans/vegan/?attribute_pa_calories=1500&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=3-weeks&attribute_pa_days=5-days,"Diet","Eatology",5070HKD,in stock,wc_post_id_521,,"http://localhost/wp-content/uploads/2020/05/eatology_vegan_002-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5070HKD,new,published,,,,,,,"calories:1200/1500/1800:1500,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Breakfast &amp; Lunch,duration:1 week/2 weeks/3 weeks:3 weeks,days:5 days/6 days:5 days"
VG3W5D4MA48/15_547,"Vegan","Number of Calories: 1500, Meals: Lunch & Dinner, Duration: 3 weeks, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,http://localhost/meal-plans/vegan/?attribute_pa_calories=1500&attribute_pa_meals=lunch-dinner&attribute_pa_duration=3-weeks&attribute_pa_days=5-days,"Diet","Eatology",5520HKD,in stock,wc_post_id_521,,"http://localhost/wp-content/uploads/2020/05/eatology_vegan_002-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5520HKD,new,published,,,,,,,"calories:1200/1500/1800:1500,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Lunch &amp; Dinner,duration:1 week/2 weeks/3 weeks:3 weeks,days:5 days/6 days:5 days"
VG3W5D3MA45/15_548,"Vegan","Number of Calories: 1500, Meals: Full Day, Duration: 3 weeks, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,http://localhost/meal-plans/vegan/?attribute_pa_calories=1500&attribute_pa_meals=full-day&attribute_pa_duration=3-weeks&attribute_pa_days=5-days,"Diet","Eatology",5970HKD,in stock,wc_post_id_521,,"http://localhost/wp-content/uploads/2020/05/eatology_vegan_002-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5970HKD,new,published,,,,,,,"calories:1200/1500/1800:1500,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Full Day,duration:1 week/2 weeks/3 weeks:3 weeks,days:5 days/6 days:5 days"
VG3W6D2MA46/12_2701,"純素膳食","Number of Calories: 1200, Meals: Breakfast & Lunch, Duration: 3 weeks, Number of days a week: 6 days",http://localhost/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,http://localhost/zh-hant/meal-plans/%e7%b4%94%e7%b4%a0%e8%86%b3%e9%a3%9f/?attribute_pa_calories=1200&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=3-weeks&attribute_pa_days=6-days,"Diet","Eatology",5454HKD,in stock,wc_post_id_2685,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5454HKD,new,staging,,,,,,,"calories:1200/1500/1800:1200,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Breakfast &amp; Lunch,duration:1-week/2 星期/3 星期:3 weeks,days:5-days/6天:6 days"
VG3W6D4MA49/12_2702,"純素膳食","Number of Calories: 1200, Meals: Lunch & Dinner, Duration: 3 weeks, Number of days a week: 6 days",http://localhost/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,http://localhost/zh-hant/meal-plans/%e7%b4%94%e7%b4%a0%e8%86%b3%e9%a3%9f/?attribute_pa_calories=1200&attribute_pa_meals=lunch-dinner&attribute_pa_duration=3-weeks&attribute_pa_days=6-days,"Diet","Eatology",5814HKD,in stock,wc_post_id_2685,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5814HKD,new,staging,,,,,,,"calories:1200/1500/1800:1200,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Lunch &amp; Dinner,duration:1-week/2 星期/3 星期:3 weeks,days:5-days/6天:6 days"
VG3W6D3MA47/12_2703,"純素膳食","Number of Calories: 1200, Meals: Full Day, Duration: 3 weeks, Number of days a week: 6 days",http://localhost/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,http://localhost/zh-hant/meal-plans/%e7%b4%94%e7%b4%a0%e8%86%b3%e9%a3%9f/?attribute_pa_calories=1200&attribute_pa_meals=full-day&attribute_pa_duration=3-weeks&attribute_pa_days=6-days,"Diet","Eatology",6624HKD,in stock,wc_post_id_2685,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,6624HKD,new,staging,,,,,,,"calories:1200/1500/1800:1200,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Full Day,duration:1-week/2 星期/3 星期:3 weeks,days:5-days/6天:6 days"
VG1W5D2MA56/15_2704,"純素膳食","Number of Calories: 1500, Meals: Breakfast & Lunch, Duration: 1 week, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,http://localhost/zh-hant/meal-plans/%e7%b4%94%e7%b4%a0%e8%86%b3%e9%a3%9f/?attribute_pa_calories=1500&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=1-week&attribute_pa_days=5-days,"Diet","Eatology",1690HKD,in stock,wc_post_id_2685,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1690HKD,new,staging,,,,,,,"calories:1200/1500/1800:1500,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Breakfast &amp; Lunch,duration:1-week/2 星期/3 星期:1 week,days:5-days/6天:5 days"
VG1W5D4MA60/15_2705,"純素膳食","Number of Calories: 1500, Meals: Lunch & Dinner, Duration: 1 week, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,http://localhost/zh-hant/meal-plans/%e7%b4%94%e7%b4%a0%e8%86%b3%e9%a3%9f/?attribute_pa_calories=1500&attribute_pa_meals=lunch-dinner&attribute_pa_duration=1-week&attribute_pa_days=5-days,"Diet","Eatology",1840HKD,in stock,wc_post_id_2685,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1840HKD,new,staging,,,,,,,"calories:1200/1500/1800:1500,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Lunch &amp; Dinner,duration:1-week/2 星期/3 星期:1 week,days:5-days/6天:5 days"
VG1W5D3MA57/15_2706,"純素膳食","Number of Calories: 1500, Meals: Full Day, Duration: 1 week, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,http://localhost/zh-hant/meal-plans/%e7%b4%94%e7%b4%a0%e8%86%b3%e9%a3%9f/?attribute_pa_calories=1500&attribute_pa_meals=full-day&attribute_pa_duration=1-week&attribute_pa_days=5-days,"Diet","Eatology",2040HKD,in stock,wc_post_id_2685,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2040HKD,new,staging,,,,,,,"calories:1200/1500/1800:1500,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Full Day,duration:1-week/2 星期/3 星期:1 week,days:5-days/6天:5 days"
VG2W5D2MA40/15_2707,"純素膳食","Number of Calories: 1500, Meals: Breakfast & Lunch, Duration: 2 weeks, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,http://localhost/zh-hant/meal-plans/%e7%b4%94%e7%b4%a0%e8%86%b3%e9%a3%9f/?attribute_pa_calories=1500&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=2-weeks&attribute_pa_days=5-days,"Diet","Eatology",3380HKD,in stock,wc_post_id_2685,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3380HKD,new,staging,,,,,,,"calories:1200/1500/1800:1500,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Breakfast &amp; Lunch,duration:1-week/2 星期/3 星期:2 weeks,days:5-days/6天:5 days"
VG2W5D4MA44/15_2708,"純素膳食","Number of Calories: 1500, Meals: Lunch & Dinner, Duration: 2 weeks, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,http://localhost/zh-hant/meal-plans/%e7%b4%94%e7%b4%a0%e8%86%b3%e9%a3%9f/?attribute_pa_calories=1500&attribute_pa_meals=lunch-dinner&attribute_pa_duration=2-weeks&attribute_pa_days=5-days,"Diet","Eatology",3680HKD,in stock,wc_post_id_2685,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3680HKD,new,staging,,,,,,,"calories:1200/1500/1800:1500,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Lunch &amp; Dinner,duration:1-week/2 星期/3 星期:2 weeks,days:5-days/6天:5 days"
VG2W5D3MA41/15_2709,"純素膳食","Number of Calories: 1500, Meals: Full Day, Duration: 2 weeks, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,http://localhost/zh-hant/meal-plans/%e7%b4%94%e7%b4%a0%e8%86%b3%e9%a3%9f/?attribute_pa_calories=1500&attribute_pa_meals=full-day&attribute_pa_duration=2-weeks&attribute_pa_days=5-days,"Diet","Eatology",3980HKD,in stock,wc_post_id_2685,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3980HKD,new,staging,,,,,,,"calories:1200/1500/1800:1500,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Full Day,duration:1-week/2 星期/3 星期:2 weeks,days:5-days/6天:5 days"
VG3W5D2MA44/15_2710,"純素膳食","Number of Calories: 1500, Meals: Breakfast & Lunch, Duration: 3 weeks, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,http://localhost/zh-hant/meal-plans/%e7%b4%94%e7%b4%a0%e8%86%b3%e9%a3%9f/?attribute_pa_calories=1500&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=3-weeks&attribute_pa_days=5-days,"Diet","Eatology",5070HKD,in stock,wc_post_id_2685,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5070HKD,new,staging,,,,,,,"calories:1200/1500/1800:1500,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Breakfast &amp; Lunch,duration:1-week/2 星期/3 星期:3 weeks,days:5-days/6天:5 days"
VG3W5D4MA48/15_2711,"純素膳食","Number of Calories: 1500, Meals: Lunch & Dinner, Duration: 3 weeks, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,http://localhost/zh-hant/meal-plans/%e7%b4%94%e7%b4%a0%e8%86%b3%e9%a3%9f/?attribute_pa_calories=1500&attribute_pa_meals=lunch-dinner&attribute_pa_duration=3-weeks&attribute_pa_days=5-days,"Diet","Eatology",5520HKD,in stock,wc_post_id_2685,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5520HKD,new,staging,,,,,,,"calories:1200/1500/1800:1500,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Lunch &amp; Dinner,duration:1-week/2 星期/3 星期:3 weeks,days:5-days/6天:5 days"
VG3W5D3MA45/15_2712,"純素膳食","Number of Calories: 1500, Meals: Full Day, Duration: 3 weeks, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,http://localhost/zh-hant/meal-plans/%e7%b4%94%e7%b4%a0%e8%86%b3%e9%a3%9f/?attribute_pa_calories=1500&attribute_pa_meals=full-day&attribute_pa_duration=3-weeks&attribute_pa_days=5-days,"Diet","Eatology",5970HKD,in stock,wc_post_id_2685,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5970HKD,new,staging,,,,,,,"calories:1200/1500/1800:1500,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Full Day,duration:1-week/2 星期/3 星期:3 weeks,days:5-days/6天:5 days"
VG2W5D2MA40/12_525,"Vegan","Number of Calories: 1200, Meals: Breakfast & Lunch, Duration: 2 weeks, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,http://localhost/meal-plans/vegan/?attribute_pa_calories=1200&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=2-weeks&attribute_pa_days=5-days,"Diet","Eatology",3030HKD,in stock,wc_post_id_521,,"http://localhost/wp-content/uploads/2020/05/eatology_vegan_002-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3030HKD,new,published,,,,,,,"calories:1200/1500/1800:1200,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Breakfast &amp; Lunch,duration:1 week/2 weeks/3 weeks:2 weeks,days:5 days/6 days:5 days"
VG2W5D4MA44/12_526,"Vegan","Number of Calories: 1200, Meals: Lunch & Dinner, Duration: 2 weeks, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,http://localhost/meal-plans/vegan/?attribute_pa_calories=1200&attribute_pa_meals=lunch-dinner&attribute_pa_duration=2-weeks&attribute_pa_days=5-days,"Diet","Eatology",3230HKD,in stock,wc_post_id_521,,"http://localhost/wp-content/uploads/2020/05/eatology_vegan_002-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3230HKD,new,published,,,,,,,"calories:1200/1500/1800:1200,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Lunch &amp; Dinner,duration:1 week/2 weeks/3 weeks:2 weeks,days:5 days/6 days:5 days"
VG2W5D3MA41/12_527,"Vegan","Number of Calories: 1200, Meals: Full Day, Duration: 2 weeks, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,http://localhost/meal-plans/vegan/?attribute_pa_calories=1200&attribute_pa_meals=full-day&attribute_pa_duration=2-weeks&attribute_pa_days=5-days,"Diet","Eatology",3680HKD,in stock,wc_post_id_521,,"http://localhost/wp-content/uploads/2020/05/eatology_vegan_002-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3680HKD,new,published,,,,,,,"calories:1200/1500/1800:1200,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Full Day,duration:1 week/2 weeks/3 weeks:2 weeks,days:5 days/6 days:5 days"
